_id,x,y,objectid,terminal_id,node,location,lot,rate,maxhours,date1,time1,date2,time2,restdates,resttime1,resttime2,specialev,created_user,created_date,last_edited_user,last_edited_date,ratetimea,ratetimeb,rate2
90110,-79.9420762283875,40.4407720131704,632,410148-TECHST5002,OAKLAND4,TECH ST, ,Dynamic,10 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90111,-79.9416336638126,40.441443619899,633,410149-TECHST5003,OAKLAND4,TECH ST, ,Dynamic,10 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90112,-79.9417463166319,40.4415232324028,634,410150-TECHST5004,OAKLAND4,TECH ST, ,Dynamic,10 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90113,-79.9381494733034,40.442517360302,635,410151-MARMOR5101,OAKLAND4,MARGARET MORRISON ST, ,Dynamic,10 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90114,-79.9379375787199,40.4424397902974,636,410152-MARMOR5102,OAKLAND4,MARGARET MORRISON ST, ,Dynamic,10 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90115,-79.9399250961644,40.4417559454273,637,410153-MARMOR5103,OAKLAND4,MARGARET MORRISON ST, ,Dynamic,10 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90116,-79.9385437581261,40.4421866664455,638,410154-MARMOR5104,OAKLAND4,MARGARET MORRISON ST, ,Dynamic,10 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90117,-79.9408035198822,40.4416691884643,639,410155-MARMOR5105,OAKLAND4,MARGARET MORRISON ST, ,Dynamic,10 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90118,-79.9397480703085,40.4416722505206,640,410157-MARMOR5108,OAKLAND4,MARGARET MORRISON ST, ,Dynamic,10 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90119,-79.9534943957285,40.4412068226522,641,410158-SCHEDR3901,OAKLAND4,SCHENLEY DR, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90120,-79.9539932867395,40.4409332805344,642,410159-SCHEDR3902,OAKLAND4,SCHENLEY DR, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90121,-79.9527648346716,40.441488529052,643,410160-SCHEDR3904,OAKLAND4,SCHENLEY DR, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90122,-79.9519212797425,40.4423989633367,644,410161-SCHEDR4101,OAKLAND4,SCHENLEY DR, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90123,,,0,PBP361,BROOKLIN-L,Virtual Terminal for ParkMobile, , , , , , , , , , , ,,,,, , , 
90124,-79.9512359751175,40.4422672981895,645,410163-SCHEDR4201,OAKLAND4,SCHENLEY DR, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90125,-79.9502945194378,40.4419396651589,646,410165-SCHEDR4203,OAKLAND4,SCHENLEY DR, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90126,-79.9466628071533,40.4398391013345,647,410167-SCHEDR4403,OAKLAND4,SCHENLEY DR, ,$1.50 Per Hour,3 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90127,-79.9465152855694,40.4392634251179,648,410169-SCHEDR4405,OAKLAND4,SCHENLEY DR, ,$1.50 Per Hour,3 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90128,-79.9435621725161,40.4390694906554,649,410170-WSTCIR0001,W CIRC DR,WEST CIRCUIT DR, ,$1 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90129,-79.9474862456296,40.4405719585782,650,410171-SCHEDR4401,OAKLAND4,SCHENLEY DR, ,$1.50 Per Hour,3 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90130,-79.9467057224502,40.4390164135877,651,410172-SCHEDR4602,OAKLAND4,SCHENLEY DR, ,$1.50 Per Hour,3 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90131,-79.9457454913057,40.4387449040497,652,410173-SCHEDR4701,OAKLAND4,SCHENLEY DR, ,$1.50 Per Hour,3 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90132,-79.9456838004678,40.4385887345118,653,410174-SCHEDR4702,OAKLAND4,SCHENLEY DR, ,$1.50 Per Hour,3 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90133,-79.9445948232803,40.4387163240796,654,410176-SCHEDR4704,OAKLAND4,SCHENLEY DR, ,Dynamic,10 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90134,-79.9441777396832,40.4391746236601,655,410177-SCHEDR4705,OAKLAND4,SCHENLEY DR, ,Dynamic,10 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90135,-79.9436667787442,40.4396696653564,656,410179-SCHEDR4707,OAKLAND4,SCHENLEY DR, ,Dynamic,10 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90136,-79.9435702191767,40.4394920631998,657,410180-SCHEDR4708,OAKLAND4,SCHENLEY DR, ,Dynamic,10 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90137,-79.951917256478,40.4430807602824,658,410182-SCHEXT0301,OAKLAND4,SCHENLEY DR EXT, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM, ,No,,,,, , , 
90138,-79.9520835534973,40.4432011967416,659,410183-SCHEXT0302,OAKLAND4,SCHENLEY DR EXT, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90139,-79.9518797055145,40.4427316974424,660,410184-SCHEXT0304,OAKLAND4,SCHENLEY DR EXT, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90140,-79.9533495565152,40.4428113083621,661,410185-SCHEDR0301,OAKLAND4,SCHENLEY DR, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90141,-79.9534943958415,40.4427398626062,662,410186-SCHEDR0302,OAKLAND4,SCHENLEY DR, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90142,-79.9530022102938,40.4421795211856,663,410187-SCHEDR0303,OAKLAND4,SCHENLEY DR, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90143,-79.9532275159239,40.4422234096542,664,410188-SCHEDR0304,OAKLAND4,SCHENLEY DR, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90144,-79.9531859417455,40.443229774807,665,410190-FORBES4002,OAKLAND4,FORBES AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90145,-79.9525435525013,40.4434145116283,666,410191-FORBES4004,OAKLAND4,FORBES AVE, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90146,-79.9526575463142,40.4419825330265,667,410333-SCHEDR4103,OAKLAND4,SCHENLEY DR, ,$3 Per Hour,No Max,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90147,-79.9351639812367,40.4506870559447,673,411476-WALNUT5402,SHADYSIDE1,WALNUT ST, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90148,-79.9343435932692,40.4509300970709,674,411477-WALNUT5404,SHADYSIDE1,WALNUT ST, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90149,-79.9334574997637,40.4512418713668,675,411478-WALNUT5502,SHADYSIDE1,WALNUT ST, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90150,-79.9326471817391,40.4514722558331,676,411479-WALNUT5504,SHADYSIDE1,WALNUT ST, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90151,-79.932004662551,40.4518111382916,677,411480-WALNUT5602,SHADYSIDE1,WALNUT ST, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90152,-79.9348089578375,40.4510160354743,678,411481-COPELN0702,SHADYSIDE1,COPELAND ST, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90153,-79.9338004151957,40.4509908712852,679,411482-BELLFN0802,SHADYSIDE1,BELLEFONTE ST, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90154,-79.9321480036753,40.4514789946134,680,411483-IVYST-0802,SHADYSIDE1,IVY ST, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90155,-79.9332254383883,40.4517648920329,681,411575-FLBERT0702,SHADYSIDE1,FILBERT ST, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90156,-79.9339252054413,40.4513792818394,682,411577-BELLFN0702,SHADYSIDE1,BELLEFONTE ST, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90157,-79.9485600088664,40.4530085304755,683,411578-CENTRE4703,SHADYSIDE2,CENTRE AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90158,-79.9479899853895,40.4531852009428,684,411579-CENTRE4705,SHADYSIDE2,CENTRE AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90159,-79.949387985793,40.452791735291,685,411580-CENTRE4701,SHADYSIDE2,CENTRE AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90160,-79.9472326894713,40.4534152039341,686,411581-CENTRE4901,SHADYSIDE2,CENTRE AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90161,-79.9449446434112,40.4541143149743,687,411583-CENTRE4905,SHADYSIDE2,CENTRE AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90162,-79.9438891474084,40.4544492578513,688,411584-CENTRE5001,SHADYSIDE2,CENTRE AVE, ,$1.50 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM, ,No,,,,, , , 
90163,-79.9421803861682,40.4549420690276,689,411585-CENTRE5101,SHADYSIDE2,CENTRE AVE, ,$1.50 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90164,-79.9418973014149,40.4548065561897,690,411586-CENTRE5102,SHADYSIDE2,CENTRE AVE, ,$1.50 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90165,-79.9390494734783,40.4558809746342,691,411587-CENTRE5303,SHADYSIDE2,CENTRE AVE, ,$1.50 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM, ,No,,,,, , , 
90166,-79.9397654234998,40.4556215132639,692,411588-CENTRE5301,SHADYSIDE2,CENTRE AVE, ,$1.50 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM, ,No,,,,, , , 
90167,-79.938770617087,40.4557856220968,693,411589-CENTRE5302,SHADYSIDE2,CENTRE AVE, ,$1.50 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90168,-79.9401397228758,40.4555340074797,694,411590-CENTRE5203,SHADYSIDE2,CENTRE AVE, ,$1.50 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM, ,No,,,,, , , 
90169,-79.9411108737282,40.4552204592902,695,411591-CENTRE5201,SHADYSIDE2,CENTRE AVE, ,$1.50 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , ,Mon - Fri,7AM - 9AM, ,No,,,,, , , 
90170,-79.9402195241441,40.4553348299333,696,411592-CENTRE5202,SHADYSIDE2,CENTRE AVE, ,$1.50 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90171,-79.9411304926671,40.4550566850272,697,411593-CENTRE5204,SHADYSIDE2,CENTRE AVE, ,$1.50 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90172,-79.9369233466281,40.4565055198616,698,411594-CENTRE5403,SHADYSIDE2,CENTRE AVE, ,$1.50 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90173,-79.9377663865431,40.4562529097543,699,411595-CENTRE5401,SHADYSIDE2,CENTRE AVE, ,$1.50 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90174,-79.937489953524,40.456162174755,700,411596-CENTRE5404,SHADYSIDE2,CENTRE AVE, ,$1.50 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90175,-79.9380667493884,40.4559607825103,701,411597-CENTRE5402,SHADYSIDE2,CENTRE AVE, ,$1.50 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90176,-79.9347337104167,40.4571594061944,702,411598-CENTRE5503,SHADYSIDE2,CENTRE AVE, ,$1.50 Per Hour,4 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90177,-79.9475436208648,40.4536114170254,703,411601-MILVAL0902,SHADYSIDE2,S MILVALE AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90178,-79.9312658024963,40.4557838495198,704,411602-ELSWTH5701,SHADYSIDE2,ELLSWORTH AVE, ,$1.50 Per Hour,3 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90179,-79.9295750032907,40.457063077073,705,411603-ELSWTH5805,SHADYSIDE2,ELLSWORTH AVE, ,$1.50 Per Hour,3 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90180,-79.9300985224442,40.4567537714857,706,411604-ELSWTH5803,SHADYSIDE2,ELLSWORTH AVE, ,$1.50 Per Hour,3 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90181,-79.9305169250009,40.4564895912934,707,411605-ELSWTH5801,SHADYSIDE2,ELLSWORTH AVE, ,$1.50 Per Hour,3 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90182,-79.9277895917796,40.4582359902345,708,411606-ELSWTH5905,SHADYSIDE2,ELLSWORTH AVE, ,$1.50 Per Hour,3 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90183,-79.9286318386287,40.4577139737253,709,411607-ELSWTH5903,SHADYSIDE2,ELLSWORTH AVE, ,$1.50 Per Hour,3 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90184,-79.9289574387133,40.4574929909047,710,411608-ELSWTH5901,SHADYSIDE2,ELLSWORTH AVE, ,$1.50 Per Hour,3 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90185,-79.9309922515284,40.4563669632443,711,411609-MARYLD0502,SHADYSIDE2,MARYLAND AVE, ,$1.50 Per Hour,3 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90186,-79.9293323468291,40.4574358079877,712,411610-COLLGE0603,SHADYSIDE2,COLLEGE AVE, ,$1.50 Per Hour,3 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90187,-79.9291241061149,40.4569567161858,713,411611-COLLGE0601,SHADYSIDE2,COLLEGE AVE, ,$1.50 Per Hour,3 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90188,-79.925070133261,40.4581705325808,714,411612-SHIGHL0203,SHADYSIDE2,S HIGHLAND AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90189,-79.9250852964382,40.4578701911028,715,411613-SHIGHL0201,SHADYSIDE2,S HIGHLAND AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90190,-79.9252099554292,40.4586416342429,716,411614-SHIGHL0206,SHADYSIDE2,S HIGHLAND AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90191,-79.9252387774774,40.4579507480068,717,411615-SHIGHL0204,SHADYSIDE2,S HIGHLAND AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90192,-79.9252501185613,40.4576239755601,718,411616-SHIGHL0202,SHADYSIDE2,S HIGHLAND AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90193,-79.9386941226379,40.4564890885108,719,411618-SAIKEN0402,SHADYSIDE2,S AIKEN AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90194,-79.9418312336113,40.4555285652562,720,411619-CYPRES5101,SHADYSIDE2,CYPRESS ST, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90195,-79.9222440477684,40.4586818620516,721,411620-SHADY-0204,SHADYSIDE2,SHADY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90196,-79.9223221643308,40.4582838619893,722,411621-SHADY-0202,SHADYSIDE2,SHADY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90197,-79.922072272255,40.4587199759056,723,411622-SHADY-0201,SHADYSIDE2,SHADY AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90198,-79.944545203558,40.4544515625488,724,411623-MOREWD0201,SHADYSIDE2,MOREWOOD ST, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90199,-79.9234496373457,40.4620635896377,238,412573-BROADS0001,EASTLIB,BROAD ST, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90200,-79.9240391651559,40.4622667754392,239,412574-BROADS0002,EASTLIB,BROAD ST, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90201,-79.9273152275247,40.4624400513861,240,412575-PENNAV5801,EASTLIB,PENN AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90202,-79.9264012632193,40.4618296097622,241,412576-PENNAV5902,EASTLIB,PENN AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90203,-79.9264784016896,40.4621120212227,242,412577-PENNAV5901,EASTLIB,PENN AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90204,-79.9252259556458,40.4615137483801,243,412578-PENNAV5904,EASTLIB,PENN AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90205,-79.9262139559925,40.4620663935138,244,412579-PENNAV5903,EASTLIB,PENN AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90206,-79.9243352286095,40.4611213242812,245,412580-PENNAV6002,EASTLIB,PENN AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90207,-79.9241499552992,40.4613276216675,246,412581-PENNAV6001,EASTLIB,PENN AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90208,-79.9232899316955,40.4610020647783,247,412582-PENNAV6101,EASTLIB,PENN AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90209,-79.9235986141465,40.4629879635441,248,412583-HARVRD6001,EASTLIB,HARVARD ST, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90210,-79.9271090728226,40.4618699633962,249,412584-SBEATY0001,EASTLIB,S BEATTY ST, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90211,-79.9233342495536,40.4617260775287,250,412585-SHERDN0102,EASTLIB,SHERIDAN ST, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90212,-79.9246228389412,40.4621864324178,251,412588-NHIGHL0102,EASTLIB,N HIGHLAND AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90213,-79.9241228584112,40.4627550583615,252,412589-NHIGHL0201,EASTLIB,N HIGHLAND AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90214,-79.9243175910446,40.4628399765941,253,412590-NHIGHL0202,EASTLIB,N HIGHLAND AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90215,-79.9238536142548,40.4633863056557,254,412591-NHIGHL0203,EASTLIB,N HIGHLAND AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90216,-79.9240522965263,40.4634000775652,255,412592-NHIGHL0204,EASTLIB,N HIGHLAND AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90217,-79.9266838627378,40.4600866217221,256,412593-TRADE-5901,EASTLIB,TRADE ST, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90218,-79.9232632960639,40.4604411661667,257,412594-CENTRE6102,EASTLIB,CENTRE AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90219,-79.9245105726778,40.4600420372262,258,412595-CENTRE6002,EASTLIB,CENTRE AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90220,-79.9283097785115,40.459087344688,259,412596-CENTRE5903,EASTLIB,CENTRE AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90221,-79.9257109176452,40.4598572551338,260,412597-CENTRE5902,EASTLIB,CENTRE AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90222,-79.9261634281742,40.4594914935894,261,412598-CENTRE5901,EASTLIB,CENTRE AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90223,-79.9334427481216,40.4575210171101,262,412599-CENTRE5701,EASTLIB,CENTRE AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90224,-79.9323850224275,40.4577015054577,263,412600-CENTRE5706,EASTLIB,CENTRE AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90225,-79.9330157247637,40.4574879270002,264,412601-CENTRE5704,EASTLIB,CENTRE AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90226,-79.9282442975385,40.4595330523534,265,412602-COMERC5802,EASTLIB,COMMERCE ST, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90227,-79.9263566614729,40.4608981913,266,412603-SWHITD0101,EASTLIB,S WHITFIELD ST, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90228,-79.9259527693386,40.4611867738419,267,412604-SWHITD0102,EASTLIB,S WHITFIELD ST, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90229,-79.9225893328632,40.4618949816884,268,412605-BROADS6101,EASTLIB,BROAD ST, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90230,-79.9248546523951,40.4606997609791,269,412606-SHIGHL0102,EASTLIB,S HIGHLAND AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90231,-79.9292430033162,40.458802621781,270,412607-CENTRE5804,EASTLIB,CENTRE AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90232,-79.9274148862823,40.4601514692642,271,412608-BAUMBV5902,EASTLIB,BAUM BLVD, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90233,-79.9273396384269,40.4603991786088,272,412609-BAUMBV5901,EASTLIB,BAUM BLVD, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90234,-79.9262669558939,40.4605081912713,273,412610-BAUMBV5904,EASTLIB,BAUM BLVD, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90235,-79.9256804002098,40.4605217722558,274,412612-BAUMBV5906,EASTLIB,BAUM BLVD, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90236,-79.925463637866,40.460666735622,275,412613-BAUMBV5905,EASTLIB,BAUM BLVD, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90237,-79.9303034993085,40.4583046828363,276,412614-CENTRE5803,EASTLIB,CENTRE AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90238,-79.931377125528,40.4579806077624,277,412615-CENTRE5801,EASTLIB,CENTRE AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90239,-79.9314742984353,40.458139394142,278,412616-CENTRE5802,EASTLIB,CENTRE AVE, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
90240,-79.9286022049539,40.4598484984969,279,412617-BAUMBV5806,EASTLIB,BAUM BLVD, ,$1.50 Per Hour,2 Hours,Mon - Sat,~ 8AM - 6PM, , , , , ,No,,,,, , , 
